RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
34159,43C066000,2005-05-27T04:00:00.000Z,290000,GREENBRIER DR,2216,
34160,43C067000,2003-09-17T04:00:00.000Z,236000,GREENBRIER DR,2214,
34161,43C067000,1962-01-01T05:00:00.000Z,24250,GREENBRIER DR,2214,
34162,43C068000,1999-06-30T04:00:00.000Z,132500,GREENBRIER DR,2212,
34163,43C068000,1999-03-25T04:00:00.000Z,0,GREENBRIER DR,2212,
34164,43C068000,1991-05-01T04:00:00.000Z,115000,GREENBRIER DR,2212,
34165,43C068000,1993-11-22T05:00:00.000Z,0,GREENBRIER DR,2212,
34166,43C069000,2014-05-16T04:00:00.000Z,267750,GREENBRIER DR,2210,
34167,43C069000,1995-12-22T05:00:00.000Z,133000,GREENBRIER DR,2210,
34168,43C069000,1992-05-22T04:00:00.000Z,120000,GREENBRIER DR,2210,
34169,43C069000,2014-06-12T04:00:00.000Z,250000,GREENBRIER DR,2210,
34170,43C069000,2006-12-13T05:00:00.000Z,324000,GREENBRIER DR,2210,
